Date,Close
1/28/2021,154.31
1/29/2021,150.87
2/1/2021,153.06
2/2/2021,155.99
2/3/2021,166.41
2/4/2021,169.76
2/5/2021,173.09
2/8/2021,174.89
2/9/2021,172.54
2/10/2021,174.63
2/11/2021,173.36
2/12/2021,177.23
2/16/2021,179.11
2/17/2021,175.48
2/18/2021,172.57
2/19/2021,175.41
2/22/2021,172.31
2/23/2021,175.74
2/24/2021,180.52
2/25/2021,178.92
2/26/2021,175.21
3/1/2021,178.47
3/2/2021,177.01
3/3/2021,178.42
3/4/2021,172.19
3/5/2021,177.27
3/8/2021,183.04
3/9/2021,182.27
3/10/2021,180.25
3/11/2021,179.28
3/12/2021,180.79
3/15/2021,184.01
3/16/2021,180.53
3/17/2021,181.13
3/18/2021,181.57
3/19/2021,179.51
3/22/2021,180.43
3/23/2021,176.81
3/24/2021,177.1
3/25/2021,181.59
3/26/2021,183.64
3/29/2021,182.49
3/30/2021,185.18
3/31/2021,183.65
4/1/2021,188.07
4/5/2021,190.95
4/6/2021,192.31
4/7/2021,190.6
4/8/2021,191.97
4/9/2021,197.13
4/12/2021,196.54
4/13/2021,193.64
4/14/2021,194.65
4/15/2021,198.45
4/16/2021,198.6
4/19/2021,198.6
4/20/2021,198.04
4/21/2021,199.23
4/22/2021,200
4/23/2021,202.16
4/26/2021,200.79
4/27/2021,204.24
4/28/2021,211.41
4/29/2021,214.73
4/30/2021,214.17
5/3/2021,213.71
5/4/2021,214.7
5/5/2021,215.92
5/6/2021,220.35
5/7/2021,221.46
5/10/2021,221.58
5/11/2021,218.4
5/12/2021,214.95
5/13/2021,220.44
5/14/2021,219.06
5/17/2021,220.96
5/18/2021,216.06
5/19/2021,216.02
5/20/2021,216.99
5/21/2021,216.62
5/24/2021,218.81
5/25/2021,216.97
5/26/2021,216.71
5/27/2021,218.64
5/28/2021,220.53
6/1/2021,222.56
6/2/2021,219.38
6/3/2021,219.25
6/4/2021,220.32
6/7/2021,216.42
6/8/2021,218.27
6/9/2021,218.12
6/10/2021,217.09
6/11/2021,219.35
6/14/2021,213.56
6/15/2021,214.67
6/16/2021,211.09
6/17/2021,208.57
6/18/2021,205.49
6/21/2021,209.88
6/22/2021,210.04
6/23/2021,208.62
6/24/2021,207.82
6/25/2021,208.67
6/28/2021,209.4
6/29/2021,209.71
6/30/2021,210.24
7/1/2021,210.27
7/2/2021,209.9
7/6/2021,206.52
7/7/2021,209.51
7/8/2021,207.48
7/9/2021,210.35
7/12/2021,210.43
7/13/2021,208.22
7/14/2021,208.05
7/15/2021,207.87
7/16/2021,203.29
7/19/2021,198.84
7/20/2021,200.75
7/21/2021,203.09
7/22/2021,200.88
7/23/2021,202.25
7/26/2021,205.3
7/27/2021,205.05
7/28/2021,209.99
7/29/2021,209.7
7/30/2021,210.68
8/2/2021,210.26
8/3/2021,213.97
8/4/2021,212.76
8/5/2021,211.9
8/6/2021,213.22
8/9/2021,214.65
8/10/2021,217.03
8/11/2021,217.5
8/12/2021,216.02
8/13/2021,215.53
8/16/2021,219.7
8/17/2021,216.78
8/18/2021,215.62
8/19/2021,215.47
8/20/2021,218.28
8/23/2021,218.05
8/24/2021,219.09
8/25/2021,223.94
8/26/2021,224.69
8/27/2021,226.14
8/30/2021,226.62
8/31/2021,225.39
9/1/2021,226.14
9/2/2021,227.37
9/3/2021,225.73
9/7/2021,223.88
9/8/2021,224.92
9/9/2021,224.94
9/10/2021,224.37
9/13/2021,223.32
9/14/2021,221.82
9/15/2021,222.53
9/16/2021,221.43
9/17/2021,214.68
9/20/2021,212.43
9/21/2021,210.53
9/22/2021,213.39
9/23/2021,218.51
9/24/2021,216.94
9/27/2021,217.07
9/28/2021,212.52
9/29/2021,212.84
9/30/2021,207.21
10/1/2021,209.65
10/4/2021,207.94
10/5/2021,210.97
10/6/2021,210.31
10/7/2021,213.33
10/8/2021,206.77
10/11/2021,206.01
10/12/2021,205.68
10/13/2021,205.42
10/14/2021,207.73
10/15/2021,209.75
10/18/2021,209.52
10/19/2021,211.28
10/20/2021,214.67
10/21/2021,216.37
10/22/2021,217.5
10/25/2021,218.02
10/26/2021,211.9
10/27/2021,208.18
10/28/2021,215.29
10/29/2021,217.72
11/1/2021,219.24
11/2/2021,216.18
11/3/2021,217.24
11/4/2021,218.35
11/5/2021,226.42
11/8/2021,226.48
11/9/2021,227.13
11/10/2021,222.59
11/11/2021,221.85
11/12/2021,225.19
11/15/2021,224.59
11/16/2021,225.22
11/17/2021,222.92
11/18/2021,219.78
11/19/2021,218.52
11/22/2021,218.97
11/23/2021,221.45
11/24/2021,218.85
11/26/2021,213.95
11/29/2021,215.53
11/30/2021,205.07
12/1/2021,202.71
12/2/2021,209.18
12/3/2021,205.66
12/6/2021,211.01
12/7/2021,215.21
12/8/2021,215.51
12/9/2021,211.55
12/10/2021,212.63
12/13/2021,210.63
12/14/2021,208.32
12/15/2021,210.87
12/16/2021,210.87
12/17/2021,206.89
12/20/2021,202.38
12/21/2021,208.24
12/22/2021,207.15
12/23/2021,208.47
12/27/2021,212.5
12/28/2021,214.79
12/29/2021,217.11
12/30/2021,215.28
12/31/2021,216.57
1/3/2022,210.81
1/4/2022,215.92
1/5/2022,213.98
1/6/2022,214.01
1/7/2022,213.24
1/10/2022,207.46
1/11/2022,211.69
1/12/2022,212.84
1/13/2022,211.51
1/14/2022,209.08
1/18/2022,206.87
1/19/2022,206.25
1/20/2022,203.06
1/21/2022,200.76
1/24/2022,200.37
1/25/2022,195.68
1/26/2022,195.27
1/27/2022,196.37
1/28/2022,199.5
1/31/2022,205.42
2/1/2022,206.39
2/2/2022,200.7
2/3/2022,193.13
2/4/2022,189.31
2/7/2022,181.47
2/8/2022,184.34
2/9/2022,188.83
2/10/2022,186.74
2/11/2022,183.49
2/14/2022,181.78
2/15/2022,184.57
2/16/2022,184.67
2/17/2022,182.7
2/18/2022,180.87
2/22/2022,178.47
2/23/2022,174.94
2/24/2022,174.28
2/25/2022,180.32
2/28/2022,176.2
3/1/2022,166.94
3/2/2022,171.99
3/3/2022,171.36
3/4/2022,167.59
3/7/2022,158.58
3/8/2022,158.92
3/9/2022,165.8
3/10/2022,163.65
3/11/2022,162.38
3/14/2022,165.93
