Date,Close
3/10/2021,21.88
3/11/2021,21.98
3/12/2021,22.35
3/15/2021,21.47
3/16/2021,21.44
3/17/2021,21.46
3/18/2021,21.28
3/19/2021,21.05
3/22/2021,20.41
3/23/2021,19.9
3/24/2021,19.9
3/25/2021,20.09
3/26/2021,20.7
3/29/2021,20.16
3/30/2021,20.48
3/31/2021,20.41
4/1/2021,20.92
4/5/2021,20.9
4/6/2021,20.91
4/7/2021,20.1
4/8/2021,19.9
4/9/2021,20
4/12/2021,19.98
4/13/2021,19.86
4/14/2021,20.13
4/15/2021,20.21
4/16/2021,20.3
4/19/2021,20.37
4/20/2021,20.35
4/21/2021,20.5
4/22/2021,20.15
4/23/2021,20.05
4/26/2021,19.94
4/27/2021,20.06
4/28/2021,20.01
4/29/2021,20.13
4/30/2021,19.78
5/3/2021,20.07
5/4/2021,20.42
5/5/2021,20.79
5/6/2021,20.45
5/7/2021,20.1
5/10/2021,19.58
5/11/2021,19.58
5/12/2021,19.21
5/13/2021,19.38
5/14/2021,19.19
5/17/2021,18.98
5/18/2021,18.67
5/19/2021,18.49
5/20/2021,18.34
5/21/2021,18.4
5/24/2021,18.61
5/25/2021,18.17
5/26/2021,18.29
5/27/2021,18.4
5/28/2021,18.39
6/1/2021,18.35
6/2/2021,17.71
6/3/2021,17.67
6/4/2021,17.75
6/7/2021,18.01
6/8/2021,17.99
6/9/2021,17.9
6/10/2021,17.71
6/11/2021,17.84
6/14/2021,17.99
6/15/2021,18.04
6/16/2021,17.74
6/17/2021,17.49
6/18/2021,17.04
6/21/2021,17.29
6/22/2021,17.23
6/23/2021,17.03
6/24/2021,17.44
6/25/2021,17.61
6/28/2021,17.22
6/29/2021,17.5
6/30/2021,17.51
7/1/2021,17.68
7/2/2021,17.07
7/6/2021,17.18
7/7/2021,16.68
7/8/2021,16.79
7/9/2021,17.1
7/12/2021,17.18
7/13/2021,16.92
7/14/2021,16.98
7/15/2021,17.02
7/16/2021,16.77
7/19/2021,16.42
7/20/2021,16.65
7/21/2021,16.95
7/22/2021,16.71
7/23/2021,16.69
7/26/2021,16.87
7/27/2021,16.68
7/28/2021,16.83
7/29/2021,16.66
7/30/2021,16.51
8/2/2021,16.27
8/3/2021,15.85
8/4/2021,15.41
8/5/2021,15.35
8/6/2021,16.16
8/9/2021,16.04
8/10/2021,16.05
8/11/2021,15.41
8/12/2021,14.99
8/13/2021,15.09
8/16/2021,14.92
8/17/2021,14.88
8/18/2021,14.97
8/19/2021,14.8
8/20/2021,15.19
8/23/2021,15.23
8/24/2021,15.27
8/25/2021,15.31
8/26/2021,15.36
8/27/2021,15.11
8/30/2021,15.32
8/31/2021,15.33
9/1/2021,15.45
9/2/2021,15.92
9/3/2021,15.6
9/7/2021,15.54
9/8/2021,15.59
9/9/2021,15.3
9/10/2021,14.99
9/13/2021,15.09
9/14/2021,14.72
9/15/2021,14.67
9/16/2021,14.77
9/17/2021,15.07
9/20/2021,15.41
9/21/2021,14.97
9/22/2021,15.16
9/23/2021,15.17
9/24/2021,14.98
9/27/2021,15.46
9/28/2021,15.04
9/29/2021,15.2
9/30/2021,15.05
10/1/2021,15.45
10/4/2021,15.1
10/5/2021,15.17
10/6/2021,15.11
10/7/2021,15.31
10/8/2021,15.14
10/11/2021,15.15
10/12/2021,15.21
10/13/2021,15.38
10/14/2021,15.68
10/15/2021,15.82
10/18/2021,15.78
10/19/2021,15.7
10/20/2021,15.7
10/21/2021,15.71
10/22/2021,15.75
10/25/2021,15.9
10/26/2021,15.82
10/27/2021,15.4
10/28/2021,15.48
10/29/2021,15.58
11/1/2021,15.65
11/2/2021,15.63
11/3/2021,16.23
11/4/2021,16.23
11/5/2021,16.87
11/8/2021,17.16
11/9/2021,17.59
11/10/2021,17.68
11/11/2021,17.74
11/12/2021,17.37
11/15/2021,17.12
11/16/2021,16.65
11/17/2021,16.39
11/18/2021,16.1
11/19/2021,15.94
11/22/2021,15.84
11/23/2021,15.67
11/24/2021,15.43
11/26/2021,15.12
11/29/2021,15.09
11/30/2021,14.31
12/1/2021,14.22
12/2/2021,14.61
12/3/2021,14.84
12/6/2021,14.96
12/7/2021,15.08
12/8/2021,15.31
12/9/2021,15.13
12/10/2021,15.03
12/13/2021,14.98
12/14/2021,14.86
12/15/2021,15.13
12/16/2021,15.08
12/17/2021,14.97
12/20/2021,14.66
12/21/2021,15.22
12/22/2021,15.35
12/23/2021,15.35
12/27/2021,15.83
12/28/2021,15.96
12/29/2021,16.24
12/30/2021,16.22
12/31/2021,16.39
1/3/2022,16.22
1/4/2022,16.22
1/5/2022,16.2
1/6/2022,15.97
1/7/2022,16.02
1/10/2022,16.07
1/11/2022,16.21
1/12/2022,16.21
1/13/2022,16.21
1/14/2022,16.17
1/18/2022,16.06
1/19/2022,16.03
1/20/2022,15.73
1/21/2022,15.72
1/24/2022,15.59
1/25/2022,15.51
1/26/2022,14.91
1/27/2022,15.09
1/28/2022,15.09
1/31/2022,15.17
2/1/2022,15.24
2/2/2022,15.12
2/3/2022,14.71
2/4/2022,14.66
2/7/2022,14.61
2/8/2022,15.03
2/9/2022,15.03
2/10/2022,14.81
2/11/2022,14.86
2/14/2022,14.9
2/15/2022,15.05
2/16/2022,15.1
2/17/2022,14.92
2/18/2022,14.87
2/22/2022,14.61
2/23/2022,14.18
2/24/2022,14.21
2/25/2022,14.72
2/28/2022,15.07
3/1/2022,14.89
3/2/2022,15.19
3/3/2022,15.43
3/4/2022,15.37
3/7/2022,16.35
3/8/2022,16.67
3/9/2022,16.78
3/10/2022,17.59
3/11/2022,17.41
3/14/2022,17.65
