Date,Close
6/28/2021,55.85
6/29/2021,56.34
6/30/2021,56.93
7/1/2021,58.31
7/2/2021,57.92
7/6/2021,57.11
7/7/2021,58.2
7/8/2021,56.62
7/9/2021,58.41
7/12/2021,58.79
7/13/2021,57.54
7/14/2021,57.17
7/15/2021,56.27
7/16/2021,53.75
7/19/2021,51.8
7/20/2021,51.96
7/21/2021,52.41
7/22/2021,51.79
7/23/2021,53.53
7/26/2021,54.18
7/27/2021,53.6
7/28/2021,53.99
7/29/2021,55.07
7/30/2021,55.06
8/2/2021,54.48
8/3/2021,55.27
8/4/2021,53.31
8/5/2021,53.19
8/6/2021,53.99
8/9/2021,53.72
8/10/2021,54.08
8/11/2021,55.54
8/12/2021,55.5
8/13/2021,55.28
8/16/2021,54.99
8/17/2021,54.5
8/18/2021,54.39
8/19/2021,52.06
8/20/2021,52.13
8/23/2021,53.2
8/24/2021,53.77
8/25/2021,54.38
8/26/2021,52.83
8/27/2021,55.04
8/30/2021,54
8/31/2021,53.4
9/1/2021,53.2
9/2/2021,53.66
9/3/2021,52.64
9/7/2021,52.6
9/8/2021,51.38
9/9/2021,51.85
9/10/2021,50.6
9/13/2021,50.86
9/14/2021,49.85
9/15/2021,51.02
9/16/2021,50.44
9/17/2021,49.88
9/20/2021,48.63
9/21/2021,48.11
9/22/2021,48.56
9/23/2021,50.25
9/24/2021,50.05
9/27/2021,51.35
9/28/2021,50.75
9/29/2021,51.47
9/30/2021,50.12
10/1/2021,51.69
10/4/2021,51.21
10/5/2021,51.38
10/6/2021,50.96
10/7/2021,52.34
10/8/2021,51.77
10/11/2021,51.78
10/12/2021,51.8
10/13/2021,51.5
10/14/2021,52.83
10/15/2021,53.11
10/18/2021,53.3
10/19/2021,53.27
10/20/2021,53.83
10/21/2021,53.79
10/22/2021,53.69
10/25/2021,54.42
10/26/2021,54.26
10/27/2021,52.36
10/28/2021,53.5
10/29/2021,53.35
11/1/2021,54.53
11/2/2021,55.61
11/3/2021,56.77
11/4/2021,56.01
11/5/2021,58.28
11/8/2021,59.07
11/9/2021,57.53
11/10/2021,57.12
11/11/2021,58.05
11/12/2021,58.27
11/15/2021,58.38
11/16/2021,58
11/17/2021,58.32
11/18/2021,58.89
11/19/2021,59.26
11/22/2021,59.68
11/23/2021,59.66
11/24/2021,58.34
11/26/2021,55.83
11/29/2021,54.39
11/30/2021,52.48
12/1/2021,50.97
12/2/2021,53.48
12/3/2021,55.46
12/6/2021,56
12/7/2021,56.06
12/8/2021,56.4
12/9/2021,55.8
12/10/2021,56.15
12/13/2021,54.78
12/14/2021,55.08
12/15/2021,55.68
12/16/2021,54.99
12/17/2021,53.76
12/20/2021,51.91
12/21/2021,53.5
12/22/2021,54.07
12/23/2021,54.58
12/27/2021,55.56
12/28/2021,55.58
12/29/2021,55.94
12/30/2021,55.5
12/31/2021,56.2
1/3/2022,57.1
1/4/2022,58.47
1/5/2022,57.98
1/6/2022,57.99
1/7/2022,58.51
1/10/2022,58.2
1/11/2022,58.8
1/12/2022,58.84
1/13/2022,59.87
1/14/2022,61.06
1/18/2022,60.04
1/19/2022,58.08
1/20/2022,56.41
1/21/2022,55.63
1/24/2022,55.82
1/25/2022,55.5
1/26/2022,54.7
1/27/2022,54.25
1/28/2022,55.62
1/31/2022,54.99
2/1/2022,62.19
2/2/2022,63.5
2/3/2022,62.13
2/4/2022,62.45
2/7/2022,63.81
2/8/2022,68.22
2/9/2022,69.26
2/10/2022,70.1
2/11/2022,69.41
2/14/2022,69.72
2/15/2022,72.75
2/16/2022,74.51
2/17/2022,73.71
2/18/2022,74.1
2/22/2022,72.62
2/23/2022,71.97
2/24/2022,72.1
2/25/2022,74.07
2/28/2022,73.16
3/1/2022,72
3/2/2022,73.23
3/3/2022,72.67
3/4/2022,71.89
3/7/2022,67.99
3/8/2022,68.76
3/9/2022,71.02
3/10/2022,71.76
3/11/2022,70.14
3/14/2022,70.69
