Date,Close
10/18/2021,236.91
10/19/2021,235.95
10/20/2021,235.17
10/21/2021,234.16
10/22/2021,231.51
10/25/2021,239.44
10/26/2021,236.16
10/27/2021,231.75
10/28/2021,246.21
10/29/2021,250.47
11/1/2021,255.87
11/2/2021,260.02
11/3/2021,261.95
11/4/2021,272.66
11/5/2021,272.51
11/8/2021,278.52
11/9/2021,274.57
11/10/2021,265.75
11/11/2021,272.31
11/12/2021,276.4
11/15/2021,271.29
11/16/2021,272.47
11/17/2021,273.39
11/18/2021,274.66
11/19/2021,281.43
11/22/2021,283.8
11/23/2021,275.16
11/24/2021,274.48
11/26/2021,266.85
11/29/2021,275.89
11/30/2021,266.49
12/1/2021,259.85
12/2/2021,261.39
12/3/2021,251.47
12/6/2021,248.54
12/7/2021,259.53
12/8/2021,264.64
12/9/2021,257.47
12/10/2021,262.87
12/13/2021,248.8
12/14/2021,243.83
12/15/2021,239.79
12/16/2021,230.92
12/17/2021,229.87
12/20/2021,218.13
12/21/2021,224.15
12/22/2021,225.23
12/23/2021,227.9
12/27/2021,233.1
12/28/2021,232.8
12/29/2021,232.53
12/30/2021,234.35
12/31/2021,233.77
1/3/2022,236.67
1/4/2022,242.58
1/5/2022,235.64
1/6/2022,233.38
1/7/2022,236.02
1/10/2022,226.97
1/11/2022,240.17
1/12/2022,241.07
1/13/2022,235.23
1/14/2022,233.67
1/18/2022,226.3
1/19/2022,219.69
1/20/2022,217.15
1/21/2022,212.75
1/24/2022,211.92
1/25/2022,206.01
1/26/2022,205.62
1/27/2022,205.43
1/28/2022,206.23
1/31/2022,220.74
2/1/2022,225.2
2/2/2022,221.49
2/3/2022,215.06
2/4/2022,216.02
2/7/2022,219.78
2/8/2022,226.69
2/9/2022,236.43
2/10/2022,236.04
2/11/2022,230.89
2/14/2022,227.68
2/15/2022,241.39
2/16/2022,246
2/17/2022,197.02
2/18/2022,190.76
2/22/2022,191.85
2/23/2022,182
2/24/2022,184.2
2/25/2022,191.95
2/28/2022,195.89
3/1/2022,186.44
3/2/2022,191.12
3/3/2022,186.33
3/4/2022,179.07
3/7/2022,172.09
3/8/2022,180.74
3/9/2022,187.13
3/10/2022,188.37
3/11/2022,184.76
3/14/2022,176.29
