Date,Close
7/7/2021,45.44
7/8/2021,45.71
7/9/2021,47.91
7/12/2021,50.53
7/13/2021,50.1
7/14/2021,49.01
7/15/2021,49.42
7/16/2021,47.47
7/19/2021,47.26
7/20/2021,47.75
7/21/2021,49
7/22/2021,50.05
7/23/2021,47.36
7/26/2021,47.79
7/27/2021,46.59
7/28/2021,47.53
7/29/2021,48.98
7/30/2021,47.5
8/2/2021,47.41
8/3/2021,48.32
8/4/2021,48.28
8/5/2021,49.4
8/6/2021,50.15
8/9/2021,51.02
8/10/2021,53.85
8/11/2021,53.03
8/12/2021,53.26
8/13/2021,54.28
8/16/2021,51.31
8/17/2021,48.97
8/18/2021,48.51
8/19/2021,47.93
8/20/2021,49.66
8/23/2021,50.97
8/24/2021,50.54
8/25/2021,52.21
8/26/2021,51.19
8/27/2021,51.58
8/30/2021,52.04
8/31/2021,52.15
9/1/2021,52.45
9/2/2021,54.13
9/3/2021,53.82
9/7/2021,52.81
9/8/2021,52.27
9/9/2021,54.04
9/10/2021,55.78
9/13/2021,54.3
9/14/2021,55.4
9/15/2021,57.28
9/16/2021,56.26
9/17/2021,55.36
9/20/2021,53.88
9/21/2021,54.03
9/22/2021,54.56
9/23/2021,55.87
9/24/2021,55.32
9/27/2021,53.63
9/28/2021,52.89
9/29/2021,53.75
9/30/2021,53.72
10/1/2021,54.02
10/4/2021,52.8
10/5/2021,54.01
10/6/2021,51.77
10/7/2021,51.62
10/8/2021,51.58
10/11/2021,52.87
10/12/2021,53.54
10/13/2021,53.31
10/14/2021,54.25
10/15/2021,54.23
10/18/2021,55.22
10/19/2021,54.69
10/20/2021,54.78
10/21/2021,53.42
10/22/2021,52.41
10/25/2021,52.64
10/26/2021,56.18
10/27/2021,53.78
10/28/2021,53.95
10/29/2021,54.89
11/1/2021,56.88
11/2/2021,61.24
11/3/2021,61.26
11/4/2021,66.22
11/5/2021,64.66
11/8/2021,66.35
11/9/2021,65.77
11/10/2021,64.31
11/11/2021,66.06
11/12/2021,66.01
11/15/2021,65.46
11/16/2021,63.92
11/17/2021,64.11
11/18/2021,63.02
11/19/2021,62.67
11/22/2021,67.12
11/23/2021,66.59
11/24/2021,65.68
11/26/2021,64.47
11/29/2021,64.04
11/30/2021,62.26
12/1/2021,60.77
12/2/2021,60.25
12/3/2021,57.57
12/6/2021,56.38
12/7/2021,58.26
12/8/2021,58.79
12/9/2021,57.36
12/10/2021,57.51
12/13/2021,55.73
12/14/2021,54.15
12/15/2021,55.26
12/16/2021,56.4
12/17/2021,55.91
12/20/2021,47.38
12/21/2021,49.15
12/22/2021,49.41
12/23/2021,50.13
12/27/2021,51.31
12/28/2021,51.28
12/29/2021,51.23
12/30/2021,51.8
12/31/2021,50.43
1/3/2022,50.73
1/4/2022,49.1
1/5/2022,47.66
1/6/2022,49.06
1/7/2022,49.96
1/10/2022,48.36
1/11/2022,51.87
1/12/2022,55.63
1/13/2022,55.55
1/14/2022,56.55
1/18/2022,56.43
1/19/2022,57.47
1/20/2022,55.97
1/21/2022,54.61
1/24/2022,53.29
1/25/2022,53.49
1/26/2022,52.09
1/27/2022,51.58
1/28/2022,51.19
1/31/2022,54.15
2/1/2022,56.71
2/2/2022,54.71
2/3/2022,52.73
2/4/2022,53.27
2/7/2022,55.6
2/8/2022,56.63
2/9/2022,58.82
2/10/2022,62.64
2/11/2022,64.45
2/14/2022,64.34
2/15/2022,65.6
2/16/2022,66.15
2/17/2022,62.96
2/18/2022,61.46
2/22/2022,60.42
2/23/2022,59.81
2/24/2022,60.86
2/25/2022,64.4
2/28/2022,66.18
3/1/2022,63.99
3/2/2022,65.86
3/3/2022,73.6
3/4/2022,78.15
3/7/2022,72.07
3/8/2022,72.98
3/9/2022,75.03
3/10/2022,77.53
3/11/2022,74.85
3/14/2022,70.36
