Date,Close
1/13/2021,48.32
1/14/2021,49.62
1/15/2021,48.17
1/19/2021,49.63
1/20/2021,50.66
1/21/2021,48.56
1/22/2021,48.34
1/25/2021,47.06
1/26/2021,45
1/27/2021,44.47
1/28/2021,44.9
1/29/2021,43.66
2/1/2021,44.52
2/2/2021,46.91
2/3/2021,46.74
2/4/2021,47.68
2/5/2021,47.49
2/8/2021,50.43
2/9/2021,51.16
2/10/2021,50.38
2/11/2021,52.17
2/12/2021,51.25
2/16/2021,52.58
2/17/2021,51.97
2/18/2021,50.3
2/19/2021,52.57
2/22/2021,53.42
2/23/2021,54.31
2/24/2021,56.91
2/25/2021,54.19
2/26/2021,53.76
3/1/2021,56.51
3/2/2021,55.27
3/3/2021,56.41
3/4/2021,55.45
3/5/2021,56.15
3/8/2021,57.56
3/9/2021,56.64
3/10/2021,57.64
3/11/2021,58.31
3/12/2021,59.37
3/15/2021,61.1
3/16/2021,61.13
3/17/2021,64.16
3/18/2021,60.6
3/19/2021,60.74
3/22/2021,59.25
3/23/2021,56.66
3/24/2021,57.3
3/25/2021,59.27
3/26/2021,56.74
3/29/2021,55.77
3/30/2021,56.8
3/31/2021,56
4/1/2021,56.36
4/5/2021,57.09
4/6/2021,56.25
4/7/2021,56.62
4/8/2021,56.32
4/9/2021,56.73
4/12/2021,58.25
4/13/2021,56.5
4/14/2021,56.68
4/15/2021,56.16
4/16/2021,57.37
4/19/2021,57.2
4/20/2021,57.28
4/21/2021,58
4/22/2021,57.2
4/23/2021,57.21
4/26/2021,58.66
4/27/2021,58.92
4/28/2021,56.52
4/29/2021,56.97
4/30/2021,56.41
5/3/2021,55.85
5/4/2021,54.93
5/5/2021,53.34
5/6/2021,54
5/7/2021,54.44
5/10/2021,53.81
5/11/2021,51.91
5/12/2021,50.53
5/13/2021,51.34
5/14/2021,52.51
5/17/2021,52.05
5/18/2021,51.83
5/19/2021,51.74
5/20/2021,52.36
5/21/2021,53.1
5/24/2021,54.35
5/25/2021,54.52
5/26/2021,55.86
5/27/2021,60.01
5/28/2021,59.46
6/1/2021,60.36
6/2/2021,59.89
6/3/2021,59.71
6/4/2021,60.51
6/7/2021,61.32
6/8/2021,62.43
6/9/2021,61.25
6/10/2021,61.07
6/11/2021,61.91
6/14/2021,60.69
6/15/2021,61.49
6/16/2021,61.89
6/17/2021,60.74
6/18/2021,60.64
6/21/2021,62.33
6/22/2021,62.04
6/23/2021,62.94
6/24/2021,64.39
6/25/2021,64.22
6/28/2021,61.95
6/29/2021,61.37
6/30/2021,62.4
7/1/2021,61.73
7/2/2021,61.52
7/6/2021,61.22
7/7/2021,61.09
7/8/2021,60.11
7/9/2021,61.45
7/12/2021,61.72
7/13/2021,59.27
7/14/2021,58.2
7/15/2021,57.08
7/16/2021,56.52
7/19/2021,53.26
7/20/2021,56.95
7/21/2021,58.5
7/22/2021,57.37
7/23/2021,57.72
7/26/2021,59.69
7/27/2021,58.75
7/28/2021,57
7/29/2021,56.16
7/30/2021,54.42
8/2/2021,55.19
8/3/2021,55.55
8/4/2021,54.26
8/5/2021,56.38
8/6/2021,57.1
8/9/2021,55.94
8/10/2021,56.7
8/11/2021,57.81
8/12/2021,58.13
8/13/2021,57.71
8/16/2021,57.44
8/17/2021,57.24
8/18/2021,56.52
8/19/2021,54.03
8/20/2021,54.6
8/23/2021,56.12
8/24/2021,56.54
8/25/2021,57.17
8/26/2021,56.27
8/27/2021,58.59
8/30/2021,56.55
8/31/2021,56.71
9/1/2021,56.82
9/2/2021,57.59
9/3/2021,56.5
9/7/2021,56.27
9/8/2021,53.87
9/9/2021,54.26
9/10/2021,55.61
9/13/2021,57.66
9/14/2021,57.29
9/15/2021,58.84
9/16/2021,58.39
9/17/2021,58.18
9/20/2021,58.53
9/21/2021,57.34
9/22/2021,59.22
9/23/2021,60.7
9/24/2021,60.07
9/27/2021,62.25
9/28/2021,60.93
9/29/2021,59.7
9/30/2021,59.39
10/1/2021,60.87
10/4/2021,62.18
10/5/2021,62.72
10/6/2021,60.54
10/7/2021,62.29
10/8/2021,61.95
10/11/2021,62.33
10/12/2021,62.64
10/13/2021,62
10/14/2021,61.23
10/15/2021,61.32
10/18/2021,60.18
10/19/2021,58.62
10/20/2021,58.56
10/21/2021,57.24
10/22/2021,57.87
10/25/2021,56.99
10/26/2021,56.9
10/27/2021,55.68
10/28/2021,56.32
10/29/2021,56.74
11/1/2021,58.98
11/2/2021,58.8
11/3/2021,58.67
11/4/2021,58.02
11/5/2021,62.35
11/8/2021,61.61
11/9/2021,62
11/10/2021,62.05
11/11/2021,61.84
11/12/2021,62.2
11/15/2021,63.17
11/16/2021,61.34
11/17/2021,62.09
11/18/2021,62.71
11/19/2021,59.28
11/22/2021,58.75
11/23/2021,59.26
11/24/2021,58.97
11/26/2021,53.24
11/29/2021,53.03
11/30/2021,51.38
12/1/2021,49.04
12/2/2021,51.46
12/3/2021,50.07
12/6/2021,52.72
12/7/2021,52.53
12/8/2021,53.2
12/9/2021,52.12
12/10/2021,51.79
12/13/2021,50.39
12/14/2021,49.36
12/15/2021,49.25
12/16/2021,47.83
12/17/2021,48.48
12/20/2021,47.97
12/21/2021,50.75
12/22/2021,50.6
12/23/2021,51.38
12/27/2021,52
12/28/2021,51.94
12/29/2021,52.03
12/30/2021,51.89
12/31/2021,51.8
1/3/2022,53.75
1/4/2022,55.27
1/5/2022,53.83
1/6/2022,54.43
1/7/2022,54.7
1/10/2022,55.75
1/11/2022,56.33
1/12/2022,56
1/13/2022,56.26
1/14/2022,57.05
1/18/2022,56.16
1/19/2022,54.99
1/20/2022,54.83
1/21/2022,52.49
1/24/2022,53.14
1/25/2022,52.58
1/26/2022,51.37
1/27/2022,49.3
1/28/2022,50.25
1/31/2022,52.17
2/1/2022,53.58
2/2/2022,53.41
2/3/2022,52.36
2/4/2022,52.47
2/7/2022,53.96
2/8/2022,53.83
2/9/2022,54.44
2/10/2022,54.7
2/11/2022,53.94
2/14/2022,54.05
2/15/2022,56.25
2/16/2022,57.31
2/17/2022,55.46
2/18/2022,54.7
2/22/2022,54.04
2/23/2022,53.17
2/24/2022,54.42
2/25/2022,56.98
2/28/2022,57.9
3/1/2022,55.03
3/2/2022,57.08
3/3/2022,55.96
3/4/2022,54.02
3/7/2022,50.58
3/8/2022,52.23
3/9/2022,55.18
3/10/2022,55.64
3/11/2022,55.31
3/14/2022,53.76
