Date,Close
7/15/2021,67.71
7/16/2021,64.4
7/19/2021,63.08
7/20/2021,50.52
7/21/2021,57.61
7/22/2021,55.69
7/23/2021,52.32
7/26/2021,53
7/27/2021,50.57
7/28/2021,52.55
7/29/2021,55.75
7/30/2021,55.06
8/2/2021,54.87
8/3/2021,55.53
8/4/2021,56.34
8/5/2021,58.09
8/6/2021,59.78
8/9/2021,60.11
8/10/2021,64.16
8/11/2021,64.55
8/12/2021,65.18
8/13/2021,64.14
8/16/2021,60.1
8/17/2021,54.46
8/18/2021,51.2
8/19/2021,49.89
8/20/2021,51.98
8/23/2021,53.33
8/24/2021,54.61
8/25/2021,56.19
8/26/2021,53.93
8/27/2021,55.73
8/30/2021,58.52
8/31/2021,58.88
9/1/2021,58.58
9/2/2021,59.22
9/3/2021,60.13
9/7/2021,54.98
9/8/2021,52.81
9/9/2021,54.37
9/10/2021,55.15
9/13/2021,56.2
9/14/2021,55.29
9/15/2021,57.34
9/16/2021,53.86
9/17/2021,53.63
9/20/2021,50.29
9/21/2021,50.39
9/22/2021,52.43
9/23/2021,53.9
9/24/2021,52.24
9/27/2021,51.41
9/28/2021,49.32
9/29/2021,52.67
9/30/2021,54.46
10/1/2021,54.13
10/4/2021,53.2
10/5/2021,53.66
10/6/2021,52.6
10/7/2021,54.85
10/8/2021,54.07
10/11/2021,57.36
10/12/2021,57.94
10/13/2021,60.1
10/14/2021,62.49
10/15/2021,60.9
10/18/2021,62.04
10/19/2021,62.38
10/20/2021,60.74
10/21/2021,58.79
10/22/2021,55.71
10/25/2021,62.5
10/26/2021,63.95
10/27/2021,62.61
10/28/2021,65.49
10/29/2021,62.34
11/1/2021,64.99
11/2/2021,64.35
11/3/2021,64.6
11/4/2021,66.39
11/5/2021,63.95
11/8/2021,64.68
11/9/2021,63.94
11/10/2021,58.34
11/11/2021,62.97
11/12/2021,64.25
11/15/2021,61.62
11/16/2021,62.42
11/17/2021,59.88
11/18/2021,57.84
11/19/2021,60.15
11/22/2021,62
11/23/2021,61
11/24/2021,58.91
11/26/2021,58.3
11/29/2021,60.12
11/30/2021,60
12/1/2021,55.36
12/2/2021,57.91
12/3/2021,53.81
12/6/2021,54.84
12/7/2021,58.77
12/8/2021,62.1
12/9/2021,59.33
12/10/2021,58.61
12/13/2021,57.06
12/14/2021,54.26
12/15/2021,54.16
12/16/2021,53.86
12/17/2021,53.46
12/20/2021,51.16
12/21/2021,53.28
12/22/2021,52.53
12/23/2021,52.82
12/27/2021,54.64
12/28/2021,51.81
12/29/2021,50.86
12/30/2021,53.54
12/31/2021,52.46
1/3/2022,54.18
1/4/2022,56
1/5/2022,51.64
1/6/2022,52.04
1/7/2022,50.67
1/10/2022,52.06
1/11/2022,54.39
1/12/2022,53.99
1/13/2022,52.87
1/14/2022,52.58
1/18/2022,51.09
1/19/2022,51.01
1/20/2022,50.1
1/21/2022,46.67
1/24/2022,44.82
1/25/2022,44.57
1/26/2022,44.83
1/27/2022,44.56
1/28/2022,44.28
1/31/2022,48.38
2/1/2022,48.91
2/2/2022,47.85
2/3/2022,45.4
2/4/2022,48.83
2/7/2022,47.64
2/8/2022,49.49
2/9/2022,50.96
2/10/2022,49.94
2/11/2022,50.13
2/14/2022,49.49
2/15/2022,50.52
2/16/2022,51.96
2/17/2022,50.35
2/18/2022,48.69
2/22/2022,46.82
2/23/2022,46.04
2/24/2022,49.53
2/25/2022,52.05
2/28/2022,52.55
3/1/2022,52.61
3/2/2022,55.99
3/3/2022,59.38
3/4/2022,60.43
3/7/2022,61.06
3/8/2022,63.18
3/9/2022,68.01
3/10/2022,70.92
3/11/2022,70.85
3/14/2022,63.08
